title,year,director,duration,cast,genre,imdb_rating
Watchmen,2009,Zack Snyder,162,"Malin Akerman, Billy Crudup, Jackie Earle Haley",Buddy Film  •  Comedy  •  Road Movie,7.6
Fantastic Mr. Fox,2009,Wes Anderson,87,"George Clooney, Bill Murray, Meryl Streep",Black Comedy  •  Drama  •  Psychological Drama,7.9
(500) Days of Summer,2009,Marc Webb,95,"Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend",Comedy Drama  •  Drama  •  Reunion Films,7.7
A Prophet,2009,Jacques Audiard,155,"Niels Arestrup, Tahar Rahim, Adel Bencherif",Action Thriller  •  Action  •  Adventure,7.8
Mother,2009,Bong Joon Ho,129,"Park Eun-kyo, Jin Goo, Ku Jin",Adventure  •  Animation  •  Anime,7.7
Avatar,2009,James Cameron,150,"Sam Worthington, Zoe Saldana, Sigourney Weaver",Drama  •  Ensemble Film  •  Hyperlink Film,7.9
The Secret in Their Eyes,2009,Juan José Campanella,127,"Ricardo Darin, Soledad Villamil, Pablo Rago",Black Comedy  •  Comedy Thriller  •  Comedy,8.2
Harry Potter and the Half-Blood Prince,2009,David Yates,153,"Rupert Grint, Emma Watson, Jim Broadbent",Comedy of Manners  •  Comedy  •  Crime Comedy,7.6
A Serious Man,2009,Joel & Ethan Coen,105,"Michael Stuhlbarg, Richard Kind, Fred Melamed",Comedy Drama  •  Drama  •  Fantasy Comedy,7
Up in the Air,2009,Jason Reitman,109,"George Clooney, Vera Farmiga, Anna Kendrick",Based-on-a-True-Story  •  Drama  •  Newspaper Film,7.4
The White Ribbon,2009,Michael Haneke,144,"Burghart Klaussner, Christian Friedel, Rainer Bock",Comedy  •  Family-Oriented Comedy  •  Family-Oriented Fantasy,7.8
In the Loop,2009,Armando Iannucci,106,"Peter Capaldi, Gina McKee, Tom Hollander",Crime Drama  •  Crime  •  Drama,7.4
Mary and Max,2009,Adam Elliot,80,"Toni Collette, Philip Seymour Hoffman, Eric Bana",Avant-garde / Experimental  •  Based-on-Television  •  Drama,8.1
Sherlock Holmes,2009,Guy Ritchie,128,"Robert Downey Jr., Jude Law, Rachel McAdams",Adventure Drama  •  Adventure  •  Based-on-a-True-Story,7.6
Coraline,2009,Henry Selick,100,"Dakota Fanning, Teri Hatcher, Jennifer Saunders",Action Thriller  •  Action  •  Based-on-20th-Century-Literature,7.8
Black Dynamite,2009,Scott Sanders,90,"Arsenio Hall, Michael Jai White, Richard Edson",Courtroom Drama  •  Drama  •  Gay and Lesbian Film,7.4
Dogtooth,2009,Yorgos Lanthimos,94,"Christos Stergioglou, Michelle Valley, Aggeliki Papoulia",Exploitation Film  •  Ghost Film  •  Haunted House Film,7.1
Mr. Nobody,2009,Jaco van Dormael,157,"Jared Leto, Sarah Polley, Diane Kruger",Comedy of Manners  •  Comedy  •  Farce,7.7
Enter the Void,2009,Gaspar Noé,136,"Paz de la Huerta, Nathaniel Brown, Cyril Roy",Based-on-Theatre  •  Comedy  •  Crime,7.2
A Single Man,2009,Tom Ford,99,"Nicholas Hoult, Matthew Goode, Colin Firth",Avant-garde / Experimental  •  Culture and Society  •  Documentary,7.5
"I Love You, Man",2009,John Hamburg,105,"Paul Rudd, Rashida Jones, Jason Segel",Comedy Drama  •  Comedy of Manners  •  Coming-of-Age,7
An Education,2009,Lone Scherfig,95,"Carey Mulligan, Peter Sarsgaard, Olivia Williams",Anti-War Film  •  Combat Films  •  Drama,7.2
The Girl with the Dragon Tattoo,2009,Niels Arden Oplev,152,"Sven-Bertil Taube, Michael Nyqvist, Noomi Rapace",Animation  •  Comedy Drama  •  Drama,7.8
The Road,2009,John Hillcoat,119,"Viggo Mortensen, Kodi Smit-McPhee, Robert Duvall",Ghost Film  •  Haunted House Film  •  Horror,7.2
Fish Tank,2009,Andrea Arnold,123,"Katie Jarvis, Michael Fassbender, Kierston Wareing",Based-on-19th-Century-Literature  •  Costume Horror  •  Drama,7.3
Drag Me to Hell,2009,Sam Raimi,99,"Alison Lohman, Dileep Rao, Justin Long",Biography  •  Culture and Society  •  Documentary,6.6
Summer Wars,2009,Mamoru Hosoda,114,"Ryūnosuke Kamiki, Nanami Sakuraba, Sumiko Fuji",Comedy Drama  •  Coming-of-Age  •  Ensemble Film,7.4
Thirst,2009,Chan-wook Park,133,"Kang-ho Song, Ok-vin Kim, Hae-sook Kim",Based-on-20th-Century-Literature  •  Disaster Film  •  Drama,7.1
3 Idiots,2009,Rajkumar Hirani,160,"Aamir Khan, Kareena Kapoor, Madhavan",Based-on-Shakespeare  •  Based-on-Theatre  •  Drama,8.4
Triangle,2009,Christopher Smith,99,"Michael Dorman, Melissa George, Liam Hemsworth",Action  •  Adventure  •  Cyborg / Android / Robot,6.9
The House of the Devil,2009,Ti West,95,"Jocelin Donahue, Tom Noonan, Mary Woronov",Buddy Film  •  Comedy Drama  •  Drama,6.3
The Damned United,2009,Tom Hooper,97,"Michael Sheen, Timothy Spall, Colm Meaney",Horror  •  Slasher Film,7.5
Adventureland,2009,Greg Mottola,107,"Jesse Eisenberg, Kristen Stewart, Ryan Reynolds",Action  •  Foreign Language Film  •  Martial Arts,6.8
The Cove,2009,Louie Psihoyos,92,"Louie Psihoyos, Richard O'Berry, Isabel Lucas",Comedy  •  Drama  •  Holiday Film,8.4
Bad Lieutenant: Port of Call New Orleans,2009,Werner Herzog,121,"Nicolas Cage, Val Kilmer, Eva Mendes",Based-on-20th-Century-Literature  •  Canuxploitation  •  Crime Thriller,6.6
Crazy Heart,2009,Scott Cooper,112,"Jeff Bridges, Maggie Gyllenhaal, Robert Duvall",Action Comedy  •  Action  •  Adventure Comedy,7.2
Antichrist,2009,Lars von Trier,109,"Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrøm",Horror  •  Monster Film  •  Zombie Film,6.5
Evangelion 2.0: You Can (Not) Advance,2009,Hideaki Anno,108,"Megumi Ogata, Megumi Hayashibara, Yûko Miyamura",Drama  •  Female-Directed Film  •  Foreign Language Film,7.9
Whip It,2009,Drew Barrymore,111,"Elliot Page, Alia Shawkat, Marcia Gay Harden",Comedy  •  Sci-Fi Comedy  •  Science Fiction,6.9
The Secret of Kells,2009,"Tomm Moore, Nora Twomey",75,"Brendan Gleeson, Mick Lally, Evan McGuire",Comedy  •  Fantasy  •  Fantasy Comedy,7.5
Sin Nombre,2009,Cary Fukunaga,96,"Kristian Ferrer, Edgar Flores, Paulina Gaitan",Biography  •  Culture and Society  •  Documentary,7.5
Away We Go,2009,Sam Mendes,98,"John Krasinski, Maya Rudolph, Catherine O'Hara",Horror  •  Slasher Film  •  Supernatural Horror,7
The Princess and the Frog,2009,"Ron Clements, John Musker",97,"Anika Noni Rose, Oprah Winfrey, Terrence Howard",Drama  •  Psychological Drama  •  Romance,7.2
World's Greatest Dad,2009,Bobcat Goldthwait,99,"Robin Williams, Alexie Gilmore, Daryl Sabara",Drama  •  Romance  •  Romantic Drama,6.9
The Messenger,2009,Oren Moverman,113,"Woody Harrelson, Ben Foster, Steve Buscemi",Based-on-20th-Century-Literature  •  Drama  •  Period Film,7.1
Pirate Radio,2009,Richard Curtis,116,"Bill Nighy, Kenneth Branagh, Philip Seymour Hoffman",Drama  •  Horror  •  Period Film,8
Where the Wild Things Are,2009,Spike Jonze,101,"Max Records, Catherine Keener, Mark Ruffalo",Black Comedy  •  Comedy Drama  •  Drama,6.7
Broken Embraces,2009,Pedro Almodóvar,127,"Penélope Cruz, Lluís Homar, Blanca Portillo",Adventure  •  Based-on-19th-Century-Literature  •  Based-on-Television,7.2
Public Enemies,2009,Michael Mann,140,"Johnny Depp, Christian Bale, Channing Tatum",Action  •  Based-on-Comics  •  Based-on-Manga,6.9
State of Play,2009,Kevin Macdonald,128,"Russell Crowe, Ben Affleck, Rachel McAdams",Docudrama  •  Drama  •  Spy Film,7.1
The Blind Side,2009,John Lee Hancock,128,"Sandra Bullock, Tim McGraw, Quinton Aaron",Based-on-21st-Century-Literature  •  Based-on-a-True-Story  •  Comedy Drama,7.6
Hachiko: A Dog's Story,2009,Lasse Hallström,93,"Richard Gere, Sarah Roemer, Jason Alexander",Drama  •  Family Drama  •  Foreign Language Film,7.2
Brothers,2009,Jim Sheridan,110,"Jake Gyllenhaal, Natalie Portman, Tobey Maguire",Coming-of-Age  •  Crime Drama  •  Crime,7.1
The Boy in the Striped Pajamas,2009,Mark Herman,94,"Asa Butterfield, Vera Farmiga, David Thewlis",Comedy  •  Ensemble Film  •  New Hollywood,7.7
The Girl Who Played with Fire,2009,Daniel Alfredson,129,"Michael Nyqvist, Noomi Rapace, Georgi Staykov",Based-on-Theatre  •  Comedy  •  Musical,7.1
Precious: Based on the Novel Push by Sapphire,2009,Lee Daniels,110,"Gabourey 'Gabby' Sidibe, Mo'nique, Paula Patton",Gothic Film  •  Horror,7.3
Harry Brown,2009,Daniel Barber,103,"Liam Cunningham, Michael Caine, Iain Glen",Action  •  Alien Invasion Films  •  Horror,7.2
The Imaginarium of Doctor Parnassus,2009,Terry Gilliam,122,"Heath Ledger, Christopher Plummer, Tom Waits",Erotic Thriller  •  Psychological Thriller  •  Thriller,6.8
Cloudy with a Chance of Meatballs,2009,"Phil Lord, Christopher Miller",90,"James Caan, Bill Hader, Andy Samberg",Drama  •  Family Drama  •  Female-Directed Film,6.9
Law Abiding Citizen,2009,F. Gary Gray,109,"Gerard Butler, Jamie Foxx, Colm Meaney",Drama  •  Erotic Drama  •  Gothic Film,7.4
Big Fan,2009,Robert D. Siegel,88,"Patton Oswalt, Kevin Corrigan, Michael Rapaport",Drama  •  Family Drama  •  Foreign Language Film,6.6
The Informant!,2009,Steven Soderbergh,108,"Matt Damon, Scott Bakula, Joel McHale",Action  •  Action Comedy  •  Adventure,6.5
The Loved Ones,2009,Sean Byrne,84,"Xavier Samuel, Robin McLeavy, John Brumpton",Drama  •  War Drama  •  War,6.6
Valhalla Rising,2009,Nicolas Winding Refn,100,"Mads Mikkelsen, Gary Lewis, Jamie Sives",Action Thriller  •  Action  •  Based-on-Comics,6
Red Cliff: Part II,2009,John Woo,142,"Wei Zhao, Takeshi Kaneshiro, Tony Leung Chiu Wai",Action  •  Foreign Language Film  •  Horror,7.5
Redline,2009,Takeshi Koike,100,"Takuya Kimura, Tadanobu Asano, Yû Aoi",Comedy  •  Musical  •  Musical Comedy,7.5
Invictus,2009,Clint Eastwood,134,"Morgan Freeman, Matt Damon, Tony Kgoroge",Based-on-a-True-Story  •  Biopic  •  Drama,7.3
[REC]²,2009,"Jaume Balagueró, Paco Plaza",85,"Jonathan D. Mellor, Óscar Zafra, Ariel Casas",Drama  •  Ghost Film  •  Mystery,6.5
Funny People,2009,Judd Apatow,146,"Adam Sandler, Seth Rogen, Leslie Mann",Crime Thriller  •  Crime  •  Foreign Language Film,6.3
Micmacs,2009,Jean-Pierre Jeunet,105,"Yolande Moreau, André Dussollier, Dany Boon",Comedy Drama  •  Drama  •  Psychological Drama,7.1
Julie & Julia,2009,Nora Ephron,123,"Meryl Streep, Amy Adams, Stanley Tucci",Costume Romance  •  Drama  •  Gay and Lesbian Film,6.2
Bright Star,2009,Jane Campion,119,"Abbie Cornish, Kerry Fox, Paul Schneider",Based-on-a-True-Story  •  Biopic  •  Drama,6.9
About Elly,2009,Asghar Farhadi,119,"Golshifteh Farahani, Taraneh Alidoosti, Shahab Hosseini",Comedy  •  Musical Comedy  •  Musical Romance,7.9
I Am Love,2009,Luca Guadagnino,120,"Tilda Swinton, Alba Rohrwacher, Flavio Parenti",Adventure  •  Based-on-20th-Century-Literature  •  Family-Oriented Adventure,7
Doctor Who: The End of Time,2009,Euros Lyn,100,"David Tennant, John Simm, Bernard Cribbins",Comedy  •  Romance  •  Romantic Comedy,6.4
Best Worst Movie,2009,Michael Stephenson,93,"Darren Ewing, George Hardy, Michael Stephenson",Foreign Language Film  •  Romance  •  Romantic Drama,7.2
Daybreakers,2009,"Michael Spierig, Peter Spierig",98,"Ethan Hawke, Willem Dafoe, Sam Neill",Action  •  Action Thriller  •  Hitman / Assassin Film,6.4
I Love You Phillip Morris,2009,"Glenn Ficarra, John Requa",102,"Jim Carrey, Ewan McGregor, Leslie Mann",Action Thriller  •  Action  •  Drama,6.6
Dead Snow,2009,Tommy Wirkola,91,"Vegar Hoel, Stig Frode Henriksen, Charlotte Frogner",Drama  •  Thriller  •  War Drama,6.3
The Young Victoria,2009,Jean-Marc Vallée,100,"Emily Blunt, Paul Bettany, Miranda Richardson",Adventure  •  Drama  •  Political Thriller,7.2
The Proposal,2009,Anne Fletcher,108,"Ryan Reynolds, Sandra Bullock, Craig T. Nelson",Black Comedy  •  Comedy Drama  •  Domestic Comedy,6.8
X-Men Origins: Wolverine,2009,Gavin Hood,107,"Hugh Jackman, Liev Schreiber, Danny Huston",Crime Drama  •  Crime  •  Drama,6.5
Mystery Team,2009,Dan Eckman,105,"Aubrey Plaza, Donald Glover, D.C. Pierson",Crime  •  Detective Film  •  Drama,6.6
Pandorum,2009,Christian Alvart,108,"Dennis Quaid, Ben Foster, Cam Gigandet",Comedy  •  Female-Directed Film  •  Workplace Comedy,6.7
Fanboys,2009,Kyle Newman,90,"Sam Huntington, Chris Marquette, Dan Fogler",Adventure  •  Costume Adventure  •  Period Film,6.5
Orphan,2009,Jaume Collet-Serra,123,"Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman",Based-on-Comics  •  Based-on-Theatre  •  Comedy,7
Wonder Woman,2009,Lauren Montgomery,74,"Oliver Platt, Rosario Dawson, Nathan Fillion",Caper  •  Crime Drama  •  Crime Thriller,7.3
The Time Traveler's Wife,2009,Robert Schwentke,107,"Eric Bana, Rachel McAdams, Ron Livingston",Alien Invasion Films  •  Fantasy  •  Horror,7.1
9,2009,Shane Acker,79,"Elijah Wood, John C. Reilly, Christopher Plummer",Drama  •  Medical Drama  •  Psychological Thriller,7
Waking Sleeping Beauty,2009,Don Hahn,86,"Roy Edward Disney, Tim Burton, Michael Eisner",Adventure  •  Adventure Drama  •  Drama,7.5
A Perfect Getaway,2009,David Twohy,97,"Steve Zahn, Timothy Olyphant, Milla Jovovich",Animation  •  Comedy Drama  •  Coming-of-Age,6.5
Observe and Report,2009,Jody Hill,86,"Seth Rogen, Ray Liotta, Michael Peña",Comedy  •  Silent Film,5.8
Nowhere Boy,2009,Sam Taylor-Johnson,98,"Kristin Scott Thomas, Thomas Brodie-Sangster, David Morrissey",Addiction Drama  •  Drama  •  Romance,7.1
A Town Called Panic,2009,"Stéphane Aubier, Vincent Patar",75,"Jeanne Balibar, Benoît Poelvoorde, Vincent Patar",Crime Thriller  •  Crime  •  Detective Film,7.4
Get Low,2009,Aaron Schneider,100,"Robert Duvall, Bill Murray, Sissy Spacek",Based-on-Theatre  •  Musical  •  Musical Romance,7
Red Riding: The Year of Our Lord 1974,2009,Julian Jarrold,102,"Rebecca Hall, Warren Clarke, Andrew Garfield",Animation  •  Family-Oriented Fantasy  •  Family,6.9
Castaway on the Moon,2009,Hae-jun Lee,116,"Min-heui Hong, So-yeon Jang, Jae-yeong Jeong",Comedy  •  Documentary,8
Crank: High Voltage,2009,"Mark Neveldine, Brian Taylor",96,"Jason Statham, Dwight Yoakam, Efren Ramirez",Coming-of-Age  •  Drama  •  Family Drama,6.1
Ink,2009,Jamin Winans,107,"Christopher Soren Kelly, Jessica Duffy, Quinn Hunchar",Comedy of Manners  •  Comedy  •  Romance,6.8
Angels & Demons,2009,Ron Howard,138,"Tom Hanks, Ewan McGregor, Ayelet Zurer",Coming-of-Age  •  Crime Drama  •  Crime,8.4
White Material,2009,Claire Denis,100,"Isabelle Huppert, Christopher Lambert, Nicolas Duvauchelle",Horror  •  Monster Film  •  Teen Movie,6.9
Terminator Salvation,2009,McG,115,"Christian Bale, Sam Worthington, Anton Yelchin",Comedy Drama  •  Coming-of-Age  •  Drama,6.5
Futurama: Into the Wild Green Yonder,2009,Peter Avanzino,89,"Billy West, Katey Sagal, John Di Maggio",Action Comedy  •  Action  •  Adventure Comedy,7.3
Sugar,2009,"Anna Boden, Ryan Fleck",120,"Algenis Perez Soto, Rayniel Rufino, Andre Holland",Mystery  •  Crime  •  Detective Film,7
Whatever Works,2009,Woody Allen,92,"Larry David, Evan Rachel Wood, Patricia Clarkson",Based-on-a-True-Story  •  Biopic  •  Drama,7.1
Humpday,2009,Lynn Shelton,94,"Mark Duplass, Joshua Leonard, Alycia Delmore",Action Thriller  •  Action  •  Cyborg / Android / Robot,6
The Last House on the Left,2009,Dennis Iliadis,110,"Tony Goldwyn, Garret Dillahunt, Aaron Paul",Action Comedy  •  Action  •  Based-on-Comics,6.5
It Might Get Loud,2009,Davis Guggenheim,97,"Jack White, Jimmy Page, The Edge",Adventure Drama  •  Adventure  •  Drama,7.6
Superman/Batman: Public Enemies,2009,Sam Liu,67,"Xander Berkeley, Kevin Conroy, Tim Daly",Comedy  •  Fantasy  •  Fantasy Comedy,7.2
Fast and Furious,2009,Justin Lin,107,"Vin Diesel, Paul Walker, Michelle Rodriguez",Action Comedy  •  Action  •  Adventure Comedy,6.1
Duplicity,2009,Tony Gilroy,125,"Julia Roberts, Clive Owen, Tom Wilkinson",Adventure  •  Chase Movie  •  Crime,6.1
Capitalism: A Love Story,2009,Michael Moore,127,Michael Moore,Crime Thriller  •  Crime  •  Silent Film,7.4
The Disappearance of Alice Creed,2009,J Blakeson,100,"Gemma Arterton, Eddie Marsan, Martin Compston",Action  •  Adventure  •  Based-on-Comics,6.7
"Food, Inc.",2009,Robert Kenner,94,"Gary Hirschberg, Michael Pollan, Joe Salatin",Action  •  Combat Films  •  Drama,7.8
Red Riding: The Year of Our Lord 1980,2009,James Marsh,93,"Paddy Considine, James Fox, Warren Clarke",Adventure Comedy  •  Adventure  •  Buddy Film,7.1
Frequently Asked Questions About Time Travel,2009,Gareth Carrivick,83,"Mark Watson, Meredith MacNeill, Dean Lennox Kelly",Crime Thriller  •  Crime  •  Foreign Language Film,7
Defendor,2009,Peter Stebbings,95,"Woody Harrelson, Kat Dennings, Michael Kelly",Costume Horror  •  Drama  •  Folk Horror,6.7
Doctor Who: The Waters of Mars,2009,Graeme Harper,62,"David Tennant, Lindsay Duncan, Peter O'Brien",Found Footage Film  •  Horror  •  Zombie Film,6.4
"Family Guy: Something, Something, Something Dark Side",2009,Dominic Polcino,44,"Seth Green, Mila Kunis, Alex Borstein",Drama  •  Melodrama  •  Message Movie,7.8
Adam,2009,Max Mayer,99,"Rose Byrne, Hugh Dancy, Peter Gallagher",Biography  •  Documentary  •  History,7.1
Hulk Vs.,2009,"Sam Liu, Frank Paur",78,"Bryce Johnson, Fred Tatasciore, Steve Blum",Animation  •  Cartoon  •  Comedy,7
Underworld: Rise of the Lycans,2009,Patrick Tatopoulos,92,"Michael Sheen, Bill Nighy, Rhona Mitra",Action  •  Chase Movie  •  Dystopian Film,6.5
Tyson,2009,James Toback,90,Mike Tyson,Drama  •  Ensemble Film  •  Female-Directed Film,7.4
Push,2009,Paul McGuigan,111,"Dakota Fanning, Chris Evans, Camilla Belle",Crime  •  Horror  •  Mystery,6.1
OSS 117: Lost in Rio,2009,Michel Hazanavicius,101,"Rüdiger Vogler, Jean Dujardin, Louise Monot",Action  •  Adventure  •  Adventure Drama,6.8
